account_id,customer_id,account_type,opening_date,balance,currency,status
ACC0121003,CUST030884,Current,2018-07-25,59854100,TZS,Active
ACC0138313,CUST038854,Savings,2017-05-27,11204000,TZS,Active
ACC0140916,CUST001388,Current,2013-12-22,18278800,TZS,Active
ACC0029179,CUST045089,Savings,2013-02-23,9898400,TZS,Active
ACC0031030,CUST048595,Savings,2026-01-10,3921400,TZS,Active
ACC0139318,CUST097792,Current,2013-06-01,23798500,TZS,Active
ACC0097936,CUST080556,Savings,2013-12-31,30000000,TZS,Active
ACC0114770,CUST037415,Savings,2012-12-05,16835,TZS,Closed
ACC0019984,CUST062603,Current,2012-09-22,30181100,TZS,Active
ACC0054911,CUST012180,Savings,2026-06-01,7696100,TZS,Active
ACC0083156,CUST080971,Savings,2012-05-28,30000000,TZS,Active
ACC0124000,CUST004700,Savings,2025-05-21,4083500,TZS,Active
ACC0029113,CUST003151,Savings,2023-07-10,3033300,TZS,Active
ACC0063788,CUST041872,Current,2024-10-29,6399504,TZS,Inactive
ACC0034704,CUST038487,Current,2021-08-10,48211500,TZS,Active
ACC0132995,CUST035107,Savings,2018-08-25,30000000,TZS,Active
ACC0108745,CUST094776,Current,2017-10-18,38131900,TZS,Active
ACC0005745,CUST001685,Current,2012-01-07,30873200,TZS,Active
ACC0002041,CUST028967,Fixed Deposit,2016-05-04,162651300,TZS,Active
ACC0023485,CUST099312,Savings,2022-11-15,14749700,TZS,Active
ACC0035427,CUST051086,Current,2020-06-20,55201800,TZS,Active
ACC0048445,CUST080168,Savings,2019-01-08,30000000,TZS,Active
ACC0068532,CUST036648,Savings,2017-11-24,19897000,TZS,Active
ACC0113905,CUST061936,Savings,2014-03-17,27160100,TZS,Active
ACC0129135,CUST068161,Savings,2022-02-17,14865300,TZS,Active
ACC0017468,CUST095994,Current,2015-07-12,45562100,TZS,Active
ACC0134912,CUST065441,Savings,2024-08-30,16801200,TZS,Active
ACC0040828,CUST055173,Savings,2019-04-22,21554500,TZS,Active
ACC0035308,CUST013946,Current,2021-05-24,47172100,TZS,Active
ACC0034475,CUST051835,Savings,2015-01-28,9484200,TZS,Active
ACC0067376,CUST073354,Current,2025-11-16,32672800,TZS,Active
ACC0102008,CUST090900,Savings,2020-09-15,5104400,TZS,Active
ACC0006124,CUST044191,Current,2024-11-04,20216300,TZS,Active
ACC0036107,CUST001935,Current,2014-03-12,38662100,TZS,Active
ACC0060480,CUST067140,Current,2016-11-18,12740000,TZS,Active
ACC0023235,CUST014658,Savings,2024-07-30,25245200,TZS,Active
ACC0089696,CUST047011,Savings,2024-04-11,20196300,TZS,Active
ACC0051586,CUST007097,Fixed Deposit,2019-10-21,305100000,TZS,Active
ACC0045761,CUST046062,Savings,2015-02-12,20415500,TZS,Active
ACC0087623,CUST042868,Savings,2015-01-06,17691500,TZS,Active
ACC0001559,CUST099519,Savings,2023-06-10,7965100,TZS,Active
ACC0070705,CUST095284,Savings,2012-11-26,10942700,TZS,Active
ACC0116134,CUST020583,Savings,2022-07-04,33502,TZS,Closed
ACC0069636,CUST091449,Savings,2017-08-03,7606800,TZS,Active
ACC0127016,CUST026792,Current,2025-06-19,27158000,TZS,Active
ACC0139977,CUST034810,Savings,2019-12-31,6107500,TZS,Active
ACC0128078,CUST027551,Current,2015-08-14,39940700,TZS,Active
ACC0044886,CUST025251,Current,2025-09-08,39280300,TZS,Active
ACC0100280,CUST032043,Current,2012-12-17,5982800,TZS,Active
ACC0026615,CUST017487,Savings,2024-10-25,19071100,TZS,Active
ACC0061445,CUST073048,Current,2013-06-18,70328800,TZS,Active
ACC0141467,CUST097980,Savings,2022-01-25,13271800,TZS,Active
ACC0109122,CUST091438,Savings,2020-02-11,13156800,TZS,Active
ACC0058258,CUST041822,Fixed Deposit,2011-11-07,220299300,TZS,Active
ACC0003824,CUST017861,Savings,2013-05-14,24387300,TZS,Active
ACC0056914,CUST063860,Fixed Deposit,2025-10-31,190322600,TZS,Active
ACC0057232,CUST039344,Savings,2019-09-29,2642309,TZS,Inactive
ACC0132980,CUST050390,Savings,2017-10-09,21935500,TZS,Active
ACC0128656,CUST032582,Savings,2016-01-23,30000000,TZS,Active
ACC0071977,CUST017972,Savings,2018-07-30,15772200,TZS,Active
ACC0051484,CUST012167,Savings,2011-09-03,467673,TZS,Inactive
ACC0082862,CUST073089,Savings,2024-12-05,18730800,TZS,Active
ACC0101517,CUST051230,Savings,2022-06-29,15132600,TZS,Active
ACC0109872,CUST003174,Current,2017-06-16,80000000,TZS,Active
ACC0027694,CUST095367,Savings,2012-01-07,16842500,TZS,Active
ACC0145202,CUST036353,Current,2025-06-11,49204500,TZS,Active
ACC0068537,CUST093582,Savings,2014-08-10,9998900,TZS,Active
ACC0018397,CUST029361,Fixed Deposit,2017-03-02,470573000,TZS,Active
ACC0124432,CUST053753,Current,2015-03-19,24834500,TZS,Active
ACC0067799,CUST014171,Current,2023-03-17,11255000,TZS,Active
ACC0079209,CUST089751,Current,2014-06-24,41455,TZS,Closed
ACC0108379,CUST045687,Current,2021-01-14,19172500,TZS,Active
ACC0120637,CUST023374,Current,2024-04-07,21168475,TZS,Inactive
ACC0042644,CUST029773,Savings,2011-09-24,5641700,TZS,Active
ACC0055305,CUST032799,Savings,2012-04-10,6976900,TZS,Active
ACC0099736,CUST013675,Savings,2013-07-16,20554100,TZS,Active
ACC0056975,CUST066030,Savings,2024-02-10,21607,TZS,Closed
ACC0036750,CUST033682,Savings,2019-12-20,22634600,TZS,Active
ACC0115887,CUST097293,Current,2012-12-11,14061923,TZS,Inactive
ACC0063261,CUST006813,Current,2016-03-13,80000000,TZS,Active
ACC0130855,CUST088282,Savings,2023-04-08,15104600,TZS,Active
ACC0081896,CUST034862,Current,2016-10-09,80000000,TZS,Active
ACC0149850,CUST002102,Savings,2025-01-02,6483800,TZS,Active
ACC0103581,CUST081712,Current,2015-12-13,26939000,TZS,Active
ACC0084444,CUST042956,Current,2020-10-06,58140400,TZS,Active
ACC0087293,CUST099697,Current,2015-04-13,34030600,TZS,Active
ACC0148441,CUST090334,Current,2024-09-06,32686600,TZS,Active
ACC0125610,CUST007263,Savings,2020-05-29,11393100,TZS,Active
ACC0141023,CUST069637,Savings,2012-03-19,11018300,TZS,Active
ACC0007597,CUST064476,Savings,2021-02-12,9816100,TZS,Active
ACC0031010,CUST094776,Savings,2018-07-02,30000000,TZS,Active
ACC0130686,CUST065400,Savings,2013-06-17,17935300,TZS,Active
ACC0091379,CUST071625,Savings,2022-05-30,659213,TZS,Inactive
ACC0082521,CUST048065,Current,2015-02-16,21001,TZS,Closed
ACC0001493,CUST002925,Current,2012-10-28,34444900,TZS,Active
ACC0072706,CUST086584,Savings,2023-10-29,27506600,TZS,Active
ACC0123097,CUST001165,Current,2012-07-08,9918,TZS,Closed
ACC0005876,CUST008589,Fixed Deposit,2015-07-09,320580400,TZS,Active
ACC0049817,CUST026192,Savings,2013-04-18,27086300,TZS,Active
ACC0053690,CUST039687,Savings,2018-02-03,8815300,TZS,Active
ACC0022629,CUST010480,Current,2019-05-30,65745100,TZS,Active
ACC0069820,CUST004108,Savings,2012-01-30,1652551,TZS,Inactive
ACC0143264,CUST009507,Current,2019-01-09,66989200,TZS,Active
ACC0019144,CUST039776,Savings,2022-06-15,30000000,TZS,Active
ACC0116541,CUST027557,Savings,2020-09-26,13525300,TZS,Active
ACC0075489,CUST059727,Savings,2023-11-26,15810500,TZS,Active
ACC0062783,CUST049901,Savings,2021-07-24,4218030,TZS,Inactive
ACC0043245,CUST009130,Savings,2016-05-06,13703700,TZS,Active
ACC0114704,CUST000424,Savings,2013-01-29,30000000,TZS,Active
ACC0145741,CUST099992,Savings,2022-11-16,24258400,TZS,Active
ACC0019289,CUST086350,Current,2024-12-06,28532300,TZS,Active
ACC0076039,CUST020038,Current,2025-03-22,72906500,TZS,Active
ACC0082284,CUST080023,Savings,2021-09-16,9112300,TZS,Active
ACC0052779,CUST074403,Savings,2012-06-21,4094200,TZS,Active
ACC0102544,CUST097717,Current,2013-05-11,39767000,TZS,Active
ACC0092382,CUST003738,Savings,2025-04-14,7733400,TZS,Active
ACC0068276,CUST076481,Current,2015-05-13,58685600,TZS,Active
ACC0008244,CUST079822,Current,2015-01-14,9248400,TZS,Active
ACC0081176,CUST020683,Current,2025-05-05,7584939,TZS,Inactive
ACC0041337,CUST031446,Fixed Deposit,2016-05-13,375572200,TZS,Active
ACC0073473,CUST022530,Current,2022-06-13,75837300,TZS,Active
ACC0070844,CUST026883,Current,2015-08-21,80000000,TZS,Active
ACC0027016,CUST042446,Current,2015-07-23,31400200,TZS,Active
ACC0028203,CUST024168,Current,2024-05-17,38291500,TZS,Active
ACC0081371,CUST013094,Current,2026-01-01,38140900,TZS,Active
ACC0065760,CUST029324,Current,2020-10-26,28398000,TZS,Active
ACC0055529,CUST095660,Current,2013-12-18,17148,TZS,Closed
ACC0071406,CUST047462,Savings,2019-11-20,19998100,TZS,Active
ACC0029181,CUST092663,Current,2024-08-22,80000000,TZS,Active
ACC0022248,CUST015819,Savings,2026-06-15,29397800,TZS,Active
ACC0109513,CUST032319,Savings,2012-04-07,2870708,TZS,Inactive
ACC0139734,CUST006990,Savings,2020-03-21,30000000,TZS,Active
ACC0136575,CUST033009,Savings,2021-09-03,4518100,TZS,Active
ACC0016387,CUST092460,Current,2016-04-16,15192000,TZS,Active
ACC0029659,CUST089372,Fixed Deposit,2017-03-14,344134000,TZS,Active
ACC0140363,CUST050601,Savings,2019-04-07,30000000,TZS,Active
ACC0117664,CUST039839,Savings,2012-06-04,10090100,TZS,Active
ACC0098816,CUST003781,Current,2022-06-05,80000000,TZS,Active
ACC0061182,CUST087900,Savings,2013-08-26,10467800,TZS,Active
ACC0095724,CUST027228,Fixed Deposit,2020-07-20,150453600,TZS,Active
ACC0106832,CUST027037,Savings,2024-12-07,19059500,TZS,Active
ACC0080863,CUST017064,Current,2016-03-08,41783200,TZS,Active
ACC0140301,CUST007950,Savings,2020-01-05,6575100,TZS,Active
ACC0142574,CUST043199,Savings,2022-07-15,14207000,TZS,Active
ACC0010438,CUST029285,Savings,2022-02-26,6203300,TZS,Active
ACC0121751,CUST007299,Current,2016-07-03,1396322,TZS,Inactive
ACC0057150,CUST039621,Savings,2023-07-11,6580600,TZS,Active
ACC0016145,CUST022709,Savings,2024-01-16,16831,TZS,Closed
ACC0050872,CUST023673,Savings,2026-02-13,7255200,TZS,Active
ACC0016306,CUST051976,Current,2018-07-15,9143300,TZS,Active
ACC0030699,CUST028011,Savings,2015-10-04,49565,TZS,Closed
ACC0129927,CUST094506,Fixed Deposit,2024-07-19,56758684,TZS,Inactive
ACC0100782,CUST068955,Savings,2019-08-11,12044500,TZS,Active
ACC0123149,CUST049849,Current,2016-04-05,32721700,TZS,Active
ACC0063121,CUST082998,Current,2013-06-26,55031600,TZS,Active
ACC0075945,CUST011868,Savings,2015-07-01,19598200,TZS,Active
ACC0084887,CUST095791,Fixed Deposit,2025-09-03,488337900,TZS,Active
ACC0056661,CUST017383,Current,2026-01-26,21033300,TZS,Active
ACC0080441,CUST005443,Fixed Deposit,2017-09-04,183549900,TZS,Active
ACC0038520,CUST052413,Savings,2024-02-23,6673000,TZS,Active
ACC0066067,CUST008286,Current,2014-04-14,67008100,TZS,Active
ACC0090939,CUST043697,Savings,2026-05-14,17484400,TZS,Active
ACC0003785,CUST098468,Savings,2022-08-14,30000000,TZS,Active
ACC0016199,CUST093156,Current,2022-05-15,50656400,TZS,Active
ACC0144217,CUST016208,Current,2018-10-06,20906000,TZS,Active
ACC0083412,CUST030688,Current,2022-05-26,56652900,TZS,Active
ACC0054170,CUST064739,Savings,2015-09-10,17771500,TZS,Active
ACC0003515,CUST026312,Savings,2017-05-20,2352107,TZS,Inactive
ACC0009138,CUST055377,Savings,2021-08-14,11546700,TZS,Active
ACC0089321,CUST049835,Fixed Deposit,2018-02-22,325803700,TZS,Active
ACC0093440,CUST068480,Current,2022-08-14,40768900,TZS,Active
ACC0066241,CUST050199,Current,2013-08-21,18979600,TZS,Active
ACC0143774,CUST067690,Current,2024-01-01,24633600,TZS,Active
ACC0120059,CUST070114,Current,2015-03-23,76388900,TZS,Active
ACC0100983,CUST076208,Current,2016-10-27,20794700,TZS,Active
ACC0062802,CUST027382,Fixed Deposit,2021-04-06,483504900,TZS,Active
ACC0079458,CUST018888,Savings,2017-07-17,13014700,TZS,Active
ACC0055681,CUST009490,Current,2023-03-27,18652900,TZS,Active
ACC0074278,CUST080121,Current,2013-04-07,80000000,TZS,Active
ACC0028273,CUST059726,Current,2024-12-05,20350500,TZS,Active
ACC0051430,CUST023338,Savings,2015-11-16,14552400,TZS,Active
ACC0080146,CUST025874,Savings,2018-12-20,10462400,TZS,Active
ACC0022189,CUST004309,Savings,2025-02-14,30000000,TZS,Active
ACC0043221,CUST004293,Savings,2012-08-24,28882,TZS,Closed
ACC0020061,CUST057687,Fixed Deposit,2014-09-16,260997500,TZS,Active
ACC0038069,CUST098697,Savings,2026-05-30,15968800,TZS,Active
ACC0031880,CUST071789,Savings,2013-08-24,8379800,TZS,Active
ACC0067472,CUST022725,Current,2016-05-15,80000000,TZS,Active
ACC0033238,CUST013110,Current,2012-12-13,15740300,TZS,Active
ACC0058048,CUST063946,Savings,2017-10-04,13297200,TZS,Active
ACC0136186,CUST008318,Current,2016-01-03,80000000,TZS,Active
ACC0115477,CUST072611,Fixed Deposit,2013-04-10,233051800,TZS,Active
ACC0110448,CUST027335,Savings,2022-10-23,30000000,TZS,Active
ACC0011261,CUST023828,Current,2023-12-01,43407000,TZS,Active
ACC0138656,CUST045509,Savings,2025-09-30,16212900,TZS,Active
ACC0149833,CUST053815,Savings,2022-11-22,19402200,TZS,Active
ACC0028415,CUST096565,Current,2012-04-01,24234900,TZS,Active
ACC0054438,CUST057527,Current,2018-12-06,30485800,TZS,Active
ACC0022162,CUST098927,Current,2022-06-30,46846500,TZS,Active
ACC0024262,CUST007699,Savings,2019-06-13,21973100,TZS,Active
ACC0119508,CUST010240,Current,2018-04-16,80000000,TZS,Active
ACC0082798,CUST000135,Savings,2013-04-13,22730200,TZS,Active
ACC0041719,CUST006400,Savings,2011-12-25,15625100,TZS,Active
ACC0020739,CUST098740,Savings,2015-07-19,5074100,TZS,Active
ACC0084217,CUST041374,Current,2011-09-12,27191100,TZS,Active
ACC0015907,CUST005855,Savings,2017-10-10,25490600,TZS,Active
ACC0096729,CUST003800,Savings,2022-12-02,30000000,TZS,Active
ACC0122267,CUST026747,Savings,2017-06-14,10796400,TZS,Active
ACC0043882,CUST048920,Savings,2018-10-23,8777700,TZS,Active
ACC0075524,CUST078747,Current,2017-10-05,80000000,TZS,Active
ACC0110367,CUST036701,Savings,2023-01-13,5390800,TZS,Active
ACC0065894,CUST063384,Current,2022-01-31,80000000,TZS,Active
ACC0008771,CUST051123,Current,2011-12-27,61435700,TZS,Active
ACC0128345,CUST058696,Savings,2025-10-20,30000000,TZS,Active
ACC0127626,CUST057888,Savings,2024-01-02,17755700,TZS,Active
ACC0137695,CUST001051,Current,2023-03-04,80000000,TZS,Active
ACC0144894,CUST055552,Savings,2017-06-09,30000000,TZS,Active
ACC0029522,CUST088408,Savings,2019-09-24,18710200,TZS,Active
ACC0020515,CUST041076,Current,2022-08-25,74461600,TZS,Active
ACC0105245,CUST074818,Savings,2019-07-03,19168700,TZS,Active
ACC0070499,CUST006808,Savings,2021-04-14,2552800,TZS,Inactive
ACC0052281,CUST003619,Current,2013-01-24,75337700,TZS,Active
ACC0063285,CUST002300,Current,2025-08-23,80000000,TZS,Active
ACC0116105,CUST041106,Savings,2018-06-24,26835000,TZS,Active
ACC0083827,CUST086191,Current,2024-12-12,35728300,TZS,Active
ACC0028493,CUST058396,Savings,2026-02-11,13561800,TZS,Active
ACC0084670,CUST020146,Savings,2026-04-02,18366500,TZS,Active
ACC0088395,CUST080797,Savings,2011-08-23,18726000,TZS,Active
ACC0015250,CUST034200,Current,2019-09-20,77901500,TZS,Active
ACC0100323,CUST046086,Current,2023-05-23,34997700,TZS,Active
ACC0083886,CUST090100,Savings,2012-09-14,17621800,TZS,Active
ACC0022018,CUST003736,Current,2020-01-10,6835930,TZS,Inactive
ACC0116158,CUST049359,Current,2013-12-18,24798600,TZS,Active
ACC0138421,CUST030182,Savings,2023-03-28,22136000,TZS,Active
ACC0119946,CUST015725,Savings,2012-02-24,30000000,TZS,Active
ACC0083377,CUST004149,Current,2024-06-03,30949800,TZS,Active
ACC0129909,CUST089483,Current,2011-08-07,40480800,TZS,Active
ACC0069938,CUST067355,Current,2012-07-26,69913200,TZS,Active
ACC0116505,CUST074866,Savings,2020-08-29,20382,TZS,Closed
ACC0132377,CUST033855,Savings,2025-09-24,10599400,TZS,Active
ACC0034263,CUST016393,Savings,2012-01-30,8363000,TZS,Active
ACC0019283,CUST014604,Savings,2020-07-24,5606900,TZS,Active
ACC0055185,CUST010165,Savings,2025-12-19,15238900,TZS,Active
ACC0008415,CUST068061,Current,2016-02-18,3727741,TZS,Inactive
ACC0059565,CUST008857,Current,2011-12-31,20079100,TZS,Active
ACC0056502,CUST048307,Savings,2023-05-15,5349400,TZS,Active
ACC0117457,CUST088036,Savings,2025-01-05,7248600,TZS,Active
ACC0097390,CUST093449,Savings,2024-01-09,24596600,TZS,Active
ACC0012206,CUST084474,Savings,2012-09-20,18579500,TZS,Active
ACC0073760,CUST077218,Savings,2021-12-18,4610500,TZS,Active
ACC0060255,CUST047947,Fixed Deposit,2022-07-19,424754300,TZS,Active
ACC0076193,CUST084872,Fixed Deposit,2013-12-30,44410,TZS,Closed
ACC0010293,CUST007778,Current,2012-07-10,9102600,TZS,Active
ACC0064782,CUST005119,Current,2017-03-09,21105400,TZS,Active
ACC0029685,CUST033496,Current,2021-03-01,20914100,TZS,Active
ACC0081185,CUST081165,Current,2025-08-22,36651300,TZS,Active
ACC0042683,CUST020089,Savings,2018-08-09,10621400,TZS,Active
ACC0130214,CUST092281,Savings,2013-11-11,42860,TZS,Closed
ACC0121361,CUST083502,Current,2021-05-20,48384100,TZS,Active
ACC0087105,CUST032189,Savings,2012-11-11,20892400,TZS,Active
ACC0092775,CUST001577,Current,2017-08-09,4447,TZS,Closed
ACC0086295,CUST061042,Savings,2017-08-22,12558200,TZS,Active
ACC0114774,CUST083133,Savings,2015-12-09,520892,TZS,Inactive
ACC0001300,CUST002961,Current,2018-01-24,71038000,TZS,Active
ACC0028231,CUST006302,Savings,2023-02-25,9694000,TZS,Active
ACC0070360,CUST071816,Savings,2021-04-11,19065000,TZS,Active
ACC0149503,CUST055971,Savings,2024-07-21,4902200,TZS,Active
ACC0047445,CUST030148,Savings,2019-02-04,11830300,TZS,Active
ACC0099477,CUST065771,Savings,2026-07-08,20141900,TZS,Active
ACC0106616,CUST032374,Savings,2011-09-01,17961600,TZS,Active
ACC0137660,CUST086356,Savings,2013-02-21,15450800,TZS,Active
ACC0127356,CUST098487,Savings,2020-01-17,9906300,TZS,Active
ACC0012846,CUST066949,Savings,2024-12-22,26904600,TZS,Active
ACC0000994,CUST043142,Current,2018-05-23,45260200,TZS,Active
ACC0058511,CUST015178,Savings,2016-06-10,5383300,TZS,Active
ACC0095228,CUST011072,Current,2021-04-25,46776100,TZS,Active
ACC0065358,CUST092337,Savings,2017-05-03,9261400,TZS,Active
ACC0130195,CUST094910,Current,2013-02-13,60520100,TZS,Active
ACC0098069,CUST050437,Current,2023-04-24,36473600,TZS,Active
ACC0004659,CUST042051,Savings,2017-05-22,9304800,TZS,Active
ACC0149345,CUST096506,Fixed Deposit,2012-02-16,500000000,TZS,Active
ACC0089006,CUST073029,Savings,2022-09-16,30000000,TZS,Active
ACC0001163,CUST084798,Current,2016-11-24,31648300,TZS,Active
ACC0105024,CUST085031,Savings,2025-01-22,7813000,TZS,Active
ACC0039809,CUST054156,Current,2026-04-09,35119300,TZS,Active
ACC0042294,CUST077846,Savings,2022-10-04,8783800,TZS,Active
ACC0049207,CUST047252,Fixed Deposit,2024-04-25,248056600,TZS,Active
ACC0004677,CUST055560,Fixed Deposit,2025-10-14,175055200,TZS,Active
ACC0018572,CUST060512,Current,2020-06-15,11245500,TZS,Active
ACC0041057,CUST038951,Fixed Deposit,2018-01-28,158977000,TZS,Active
ACC0125365,CUST083475,Current,2022-10-19,11281200,TZS,Active
ACC0121985,CUST074732,Savings,2026-02-12,26909700,TZS,Active
ACC0106348,CUST097105,Current,2022-11-21,80000000,TZS,Active
ACC0132303,CUST055405,Current,2024-01-14,61307400,TZS,Active
ACC0135247,CUST076589,Savings,2015-07-22,9221400,TZS,Active
ACC0092435,CUST091196,Savings,2015-11-28,10606200,TZS,Active
ACC0102032,CUST080148,Savings,2024-10-07,30000000,TZS,Active
ACC0112845,CUST048272,Current,2022-07-14,18308,TZS,Closed
ACC0136217,CUST081816,Savings,2025-01-29,16067800,TZS,Active
ACC0012611,CUST084240,Savings,2022-04-22,9260900,TZS,Active
ACC0070103,CUST007300,Savings,2019-05-10,30000000,TZS,Active
ACC0090911,CUST046497,Current,2018-12-19,10125500,TZS,Active
ACC0125320,CUST053056,Savings,2020-04-23,12052100,TZS,Active
ACC0054960,CUST091244,Savings,2025-11-06,23376100,TZS,Active
ACC0141611,CUST095960,Savings,2016-12-31,9779368,TZS,Inactive
ACC0127019,CUST072140,Current,2013-03-12,26584000,TZS,Active
ACC0003746,CUST098563,Current,2014-11-04,22167900,TZS,Active
ACC0120322,CUST014297,Savings,2013-06-15,22325000,TZS,Active
ACC0002851,CUST019489,Fixed Deposit,2021-09-02,164057700,TZS,Active
ACC0025174,CUST041929,Savings,2015-01-16,3499200,TZS,Active
ACC0072480,CUST098624,Savings,2022-01-06,3895600,TZS,Active
ACC0083397,CUST065768,Current,2026-04-21,19376200,TZS,Active
ACC0064908,CUST061017,Current,2014-06-13,31375300,TZS,Active
ACC0080750,CUST089794,Savings,2020-09-23,25767900,TZS,Active
ACC0017204,CUST020125,Savings,2013-05-15,15920600,TZS,Active
ACC0015870,CUST005138,Savings,2015-07-07,5958200,TZS,Active
ACC0103107,CUST049733,Savings,2020-11-24,19834600,TZS,Active
ACC0019488,CUST074580,Current,2021-09-12,67093700,TZS,Active
ACC0019524,CUST002078,Savings,2019-07-15,1932014,TZS,Inactive
ACC0057986,CUST093241,Current,2014-08-19,2265609,TZS,Inactive
ACC0055449,CUST099597,Savings,2018-07-21,8621000,TZS,Active
ACC0144852,CUST036872,Savings,2022-09-30,14819900,TZS,Active
ACC0095266,CUST050961,Current,2026-06-04,78519100,TZS,Active
ACC0090587,CUST034656,Savings,2016-08-03,30000000,TZS,Active
ACC0012495,CUST063148,Fixed Deposit,2019-06-05,222104800,TZS,Active
ACC0083976,CUST075978,Current,2022-11-21,18073300,TZS,Active
ACC0050471,CUST078225,Savings,2016-02-21,9458900,TZS,Active
ACC0097238,CUST039963,Savings,2014-05-18,29192500,TZS,Active
ACC0132844,CUST038041,Savings,2021-04-26,11385600,TZS,Active
ACC0062438,CUST032511,Current,2021-06-11,58644400,TZS,Active
ACC0015912,CUST037630,Fixed Deposit,2018-03-25,500000000,TZS,Active
ACC0082192,CUST028101,Savings,2024-12-04,21323300,TZS,Active
ACC0093155,CUST078369,Savings,2017-07-31,9537000,TZS,Active
ACC0004393,CUST001225,Savings,2019-10-07,12196000,TZS,Active
ACC0091504,CUST068438,Savings,2013-03-10,4768700,TZS,Active
ACC0113439,CUST058471,Savings,2024-12-09,9897600,TZS,Active
ACC0063186,CUST041279,Current,2021-10-18,30335900,TZS,Active
